gene_symbol,Layer_1,Layer_2,Layer_3,Layer_4,Layer_5,Layer_6,WM,marker_label,Layer_1_marker,Layer_2_marker,Layer_3_marker,Layer_4_marker,Layer_5_marker,Layer_6_marker,Layer_WM_marker
AAGAB,-1.0385103176226396,0.40783764242701387,0.517379303888728,1.0921914664167933,0.565695750724276,0.17155276785019702,-1.7161466136843566,NA,NA,NA,NA,NA,NA,NA,NA
AAK1,-1.0855508681362247,0.355911218944252,0.5304112036247991,0.9611583353080574,0.8229416699444511,0.0897782542711516,-1.6746498139564892,*,NA,NA,NA,Layer_4,NA,NA,NA
AAMDC,0.19354890153158444,-0.36504777750433537,-0.7346084522380717,-0.6684535294551124,-0.8142795588751646,0.3800281724971229,2.008812244043981,*,NA,NA,NA,NA,NA,NA,WM
AAMP,-1.5175691229940715,0.6925894170120639,-0.09293819064048864,0.6719428033052252,1.3634769585303859,-0.9286729462553998,-0.18882891895767895,NA,NA,NA,NA,NA,NA,NA,NA
AANAT,0.16003539079555032,0.9977529652718369,1.031514571856011,-1.3428476935785707,-0.30791107135728657,-1.236689085240146,0.6981449222526043,NA,NA,NA,NA,NA,NA,NA,NA
AAR2,0.8161148249246999,-1.2287299365628013,-0.7054972731410739,-0.6654759346274938,-0.24853205730388322,0.40080824105001533,1.6313121356605444,*,NA,NA,NA,NA,NA,NA,WM
AARD,-1.507754121117475,1.0572686311568025,0.38046785702510644,-0.7419408527401118,0.942957207973681,0.6471997001453588,-0.7781984224433565,NA,NA,NA,NA,NA,NA,NA,NA
AARS2,-0.07788132341306032,0.96636471284002,0.3755686089899235,-0.999487275195789,0.8318322291455876,0.597894703248272,-1.6942916556149565,NA,NA,NA,NA,NA,NA,NA,NA
AARSD1,-0.7141101788972722,1.1734842553041185,0.9902359612366265,0.37707867817914614,0.31622310167382045,-0.5263902302883099,-1.616521587208131,NA,NA,NA,NA,NA,NA,NA,NA
AASDH,0.6396445620310962,0.373185991544887,-0.36265962413216585,-0.8540631420390974,-0.8648015116634873,1.81335163219532,-0.7446579079365527,NA,NA,NA,NA,NA,NA,NA,NA
AASDHPPT,-1.1678733037053088,0.9195916274530205,0.6176660173391648,0.6034009881896814,0.5087755199127205,0.1780381970873492,-1.6595990462766217,*,NA,Layer_2,NA,NA,NA,NA,NA
AASS,-0.28256511296014303,-0.14883925769402426,0.033290136167786095,-1.3978582297951154,-0.27017122923733344,0.10156215966714294,1.9645815338516863,*,NA,NA,NA,NA,NA,NA,WM
AATBC,0.8278885588403275,-1.7013536351927236,1.2239939624331921,-0.8695216294066889,0.06377191967801464,0.3980325365584863,0.05718828708939119,NA,NA,NA,NA,NA,NA,NA,NA
AATF,0.17481353479877978,-0.5840501415857392,-0.3389011427147717,-0.44634097545463286,-0.2962777005086014,-0.6890717817620023,2.1798282072269677,*,NA,NA,NA,NA,NA,NA,WM
AATK,-0.9884198963886309,-0.598377897365088,-0.3901127695158201,-0.2608463487508009,-0.05201930315666736,0.19081849690068112,2.098957718276325,*,NA,NA,NA,NA,NA,NA,WM
ABAT,0.4404587578323006,0.25000425698838014,0.3611033983236375,0.5209447704405871,0.6308851996247008,0.019957033972598282,-2.2233534171821985,NA,NA,NA,NA,NA,NA,NA,NA
ABCA1,1.266269296314693,-0.44169504705657864,-0.9606027307348303,-0.8030035285855062,-0.7464537443465903,0.2699117612575546,1.4155739931512559,*,NA,NA,NA,NA,NA,NA,WM
ABCA10,-0.49632559924829406,-1.132514509023685,0.7261651609450757,1.0347486691608596,1.266235593927654,-0.31701326619512166,-1.0812960495664863,NA,NA,NA,NA,NA,NA,NA,NA
ABCA12,-0.18776635831805707,1.2060106280324558,0.19915745835328294,0.0545067320198745,0.852594158430662,-0.2008643475316743,-1.9236382709865427,NA,NA,NA,NA,NA,NA,NA,NA
ABCA2,-0.5335816150577781,-0.4037349817299239,-0.49624284436525706,-0.3568223202482955,-0.44910211308902587,0.008577485924644725,2.2309063885656335,*,NA,NA,NA,NA,NA,NA,WM
ABCA3,-1.698116566140512,0.17024460998696545,0.5062302474246773,0.19383007047539377,0.8868018192408775,0.971859081017572,-1.030849262004948,NA,NA,NA,NA,NA,NA,NA,NA
ABCA4,0.05251176509267939,-0.12328077184160825,0.5282288672884388,0.32738222030287045,1.5834715265990247,-0.8073260961955496,-1.5609875112458562,NA,NA,NA,NA,NA,NA,NA,NA
ABCA5,-1.1764007368439262,0.1759255771954956,0.06850561944035667,-0.6292177056985739,2.003994904744108,-0.03366908705720025,-0.4091385717802743,NA,NA,NA,NA,NA,NA,NA,NA
ABCA6,0.7019668209874484,-0.2057680194156174,0.38377861213079967,-1.1891027197235207,-0.22480022649904355,-1.0951270663618151,1.6290525988817481,*,NA,NA,NA,NA,NA,NA,WM
ABCA7,-1.7397082263103925,-0.6794436548650763,-0.5026333756711566,0.8075340565688343,0.4273896195926938,0.815083293247447,0.8717782874376631,NA,NA,NA,NA,NA,NA,NA,NA
ABCA8,-0.17308829760480401,-0.9289602024937559,-0.6715932294745287,-0.27639596411944717,-0.3456561998624673,0.30608230174895934,2.089611591806042,*,NA,NA,NA,NA,NA,NA,WM
ABCA9,-0.41371773845968945,0.604394910627129,0.701913549171605,1.2593959240691506,0.31332906820434847,-0.8807219166517553,-1.5845937969607884,NA,NA,NA,NA,NA,NA,NA,NA
ABCB1,1.3890177478756405,0.32915071638292526,0.5333912336196092,0.24560954854859735,-0.8945857719228769,-1.6768026292022584,0.07421915469836611,*,Layer_1,NA,NA,NA,NA,NA,NA
ABCB10,-0.48076506379637246,1.12760769482787,0.07917486077321892,-0.023726056438491988,0.18283163809933925,-1.868286864449276,0.9831637909837153,NA,NA,NA,NA,NA,NA,NA,NA
ABCB4,2.0203196790134386,-0.8547685878652342,-0.07025769506249757,-0.19841451293408693,-0.09126034428087558,-1.0394157128551529,0.2337971739844089,NA,NA,NA,NA,NA,NA,NA,NA
ABCB6,-1.0794907590219265,0.10375613824385814,0.4419517006228796,-0.2996129732807233,1.3106175570629812,0.9248444716945545,-1.4020661353216186,NA,NA,NA,NA,NA,NA,NA,NA
ABCB7,-0.6467840060508742,-0.08211242252289794,-0.5206729132322223,-0.052285783307259956,1.487210592470967,-1.3320566593664118,1.1467011920086991,NA,NA,NA,NA,NA,NA,NA,NA
ABCB8,0.213929612802845,0.9002029147325321,-1.1640611602167301,-1.4827930571575119,0.3099955049615576,1.2223165781087004,4.096067685990745e-4,NA,NA,NA,NA,NA,NA,NA,NA
ABCB9,-0.790827669703443,0.4840168498607653,1.1859658366273498,0.039849004850968824,0.06888762398474822,0.7787493332593696,-1.7666409788797734,NA,NA,NA,NA,NA,NA,NA,NA
ABCC1,0.4329436950944322,-1.3812142060852464,-0.24366537260106383,-0.7015228080695866,0.2672850591276075,-0.17677134663638874,1.802944979170229,NA,NA,NA,NA,NA,NA,NA,NA
ABCC10,-0.36214352808346073,0.3683163459157865,0.0867883214283085,-1.6139335666524888,0.0579248339888712,1.7432727644352821,-0.2802251710322779,NA,NA,NA,NA,NA,NA,NA,NA
ABCC11,1.8779160768059564,-0.7127277712925708,-1.0314976335572137,0.023492404317861485,0.09715865144952601,0.528239851119712,-0.7825815788432655,NA,NA,NA,NA,NA,NA,NA,NA
ABCC12,0.025264619222098078,0.3733315509735403,0.7622930901800786,0.06668385569705261,1.3016237775966881,-0.8276746329737523,-1.701522260695706,*,NA,NA,NA,NA,Layer_5,NA,NA
ABCC2,-0.7787555694612465,1.0449574881314114,1.447123879435453,-0.7787555694612465,0.6229409102781207,-0.7787555694612465,-0.7787555694612465,NA,NA,NA,NA,NA,NA,NA,NA
ABCC3,0.6393966724112776,0.4989219695052966,-0.3147588979895327,-1.9095781578441113,1.108707969037115,-0.4398282021596614,0.4171386470396171,NA,NA,NA,NA,NA,NA,NA,NA
ABCC4,1.611891497923246,0.4922893542261216,-0.7706746834169155,-0.4740229085949534,-1.1979542302530775,-0.4820878480568279,0.820558818172405,*,Layer_1,NA,NA,NA,NA,NA,NA
ABCC5,-1.8089837605873325,-0.5972537280804555,0.3567251723093341,1.2044334153428713,0.2189583018950919,0.8369862472768166,-0.2108656481563132,NA,NA,NA,NA,NA,NA,NA,NA
ABCC6,0.143996679138413,0.368965581186906,0.3131076293558758,-1.0394578146620974,-1.139548134975647,1.7834532324949364,-0.43051717253838473,NA,NA,NA,NA,NA,NA,NA,NA
ABCC8,-0.08229398818764695,1.1738386252263613,0.5718764957887209,0.5133426730934927,-0.19157823101906002,0.011793605572404942,-1.9969791804742756,*,NA,Layer_2,NA,NA,NA,NA,NA
ABCC9,0.40836460283361414,-0.1338236991902805,-1.1385318146426398,-1.5331145967507653,0.39566024513164527,1.068530852629903,0.9329144099885202,NA,NA,NA,NA,NA,NA,NA,NA
ABCD1,0.2806484694281428,-1.9565463753784054,-0.1908974733281154,0.0516938905446063,-0.1410945358934654,0.7323445764110064,1.2238514482162286,NA,NA,NA,NA,NA,NA,NA,NA
ABCD2,0.48457825400323157,0.9323484615804958,0.8202350746591347,0.16415479566065927,-0.5496872889859378,0.1181576320692194,-1.969786928986808,NA,NA,NA,NA,NA,NA,NA,NA
ABCD3,0.46654736786182754,-0.8865578553264095,-0.8318344540001008,-0.6228139058939917,-0.3702787280948734,0.32889323771829593,1.916044337735242,*,NA,NA,NA,NA,NA,NA,WM
ABCD4,0.3339984648369114,-0.15609369917752522,-0.4895206755924515,-1.1976812251598306,-0.4080356401483465,-0.08666451800027898,2.0039972932415173,*,NA,NA,NA,NA,NA,NA,WM
ABCE1,-0.9847297376625026,-0.5468082182392614,-0.5383927547522922,-0.5644334690502598,0.07574717252888485,0.6297478489812887,1.9288691581941455,*,NA,NA,NA,NA,NA,NA,WM
ABCF1,0.23942769845329862,-0.0849009437343473,0.10231778494336327,-1.0065130811305836,-1.0698210198368894,1.9373975792741784,-0.11790801796904683,NA,NA,NA,NA,NA,NA,NA,NA
ABCF2,-0.6152580611294113,0.47002984242017226,0.6233546316419266,1.0015284320277218,0.5054168517887753,-0.04829057996946011,-1.9367811167797286,NA,NA,NA,NA,NA,NA,NA,NA
ABCF3,-0.6308978735469292,0.2671214393980631,1.4311402614716742,0.6944858593028517,-0.2777260450369737,0.2123221965534327,-1.696445838142168,NA,NA,NA,NA,NA,NA,NA,NA
ABCG1,0.07201485280718942,-0.27628838946906814,-0.995776270054823,-0.47231704987460044,-0.3074612162602537,-0.16104921509084605,2.1408772879423967,*,NA,NA,NA,NA,NA,NA,WM
ABCG2,1.6388143467623164,0.541913604594087,0.5853403627058362,-0.9951572901979799,-1.116678763097646,0.009539794923151879,-0.6637720556897478,NA,NA,NA,NA,NA,NA,NA,NA
ABCG4,0.011822790342949854,0.26093416862982544,0.6276813419832936,0.6745168373844977,0.5282487626057976,0.08682606012043292,-2.190029961066798,NA,NA,NA,NA,NA,NA,NA,NA
ABCG5,-1.602833761895689,-0.5272137739946062,0.5674576826327594,1.5080458963414733,0.480812515906715,-0.5557169728277903,0.12944841383713768,NA,NA,NA,NA,NA,NA,NA,NA
ABCG8,-0.9362519166729365,0.45364423624502825,0.9871880678747537,0.997890160225271,0.5541173750751783,-0.5157068005590288,-1.540881122188268,NA,NA,NA,NA,NA,NA,NA,NA
ABHD1,0.8056787230642088,-1.2333626061853753,0.48763286099857905,-0.776042594773932,0.06725059930669004,-0.8534259531014632,1.5022689706912937,NA,NA,NA,NA,NA,NA,NA,NA
ABHD10,-1.3626179701196506,-0.5949871836663914,0.028216575941410426,0.6807463178459969,1.2426048464343369,0.9466727124424883,-0.9406352988781986,*,NA,NA,NA,NA,Layer_5,NA,NA
ABHD11,-0.29201772406446835,-1.3484485104199013,-0.6667412889738936,-0.016269609694704527,0.02573291529942107,0.437842155729706,1.859902062123844,*,NA,NA,NA,NA,NA,NA,WM
ABHD12,-1.4908217109549422,-0.7921931566067696,-0.21784599124742562,0.22242075838049236,-0.1411450530941947,0.9797548890636213,1.439830264459191,*,NA,NA,NA,NA,NA,NA,WM
ABHD12B,0.30995000708749215,1.2105245914193667,0.9357872194030658,-0.12436910023289845,-0.3769990737460374,-0.1130213097209994,-1.84187233420999,NA,NA,NA,NA,NA,NA,NA,NA
ABHD13,-1.522638399323597,1.6935384607033896,0.6961499236084633,-0.10992255898384444,-0.5413526369697078,-0.1228881372405782,-0.092886651794139,*,NA,Layer_2,NA,NA,NA,NA,NA
ABHD14A,-0.8387699270196111,1.0183080019876276,0.7728551977006056,0.43482362795041385,0.5429096729049158,-0.1539862649159419,-1.7761403086080203,*,NA,Layer_2,NA,NA,NA,NA,NA
ABHD14A-ACY1,0.11507544823539187,0.7245639460639071,0.45617578340044995,-0.958637714460956,-0.958637714460956,1.5800979656831196,-0.958637714460956,NA,NA,NA,NA,NA,NA,NA,NA
ABHD14B,0.7688386611664859,-0.7362200155867971,-0.8329391280897364,-0.9522604954901157,-0.5374639181712647,0.7235611314772369,1.566483764694197,*,NA,NA,NA,NA,NA,NA,WM
ABHD15,1.0409196951793476,0.6702825276084338,-0.6747407572938605,0.8540324106705135,-0.35206314687409557,-1.7630030833110097,0.2245723540206671,NA,NA,NA,NA,NA,NA,NA,NA
ABHD16A,-0.8514061123052877,0.40655223473137175,0.8303481235933619,0.8322764248124196,0.6934235150893721,-1.79835835194269,-0.11283583397854734,NA,NA,NA,NA,NA,NA,NA,NA
ABHD17A,0.875340319961607,-0.2163209749293123,-1.141535729992873,-0.610350254590975,-0.33261749052822065,-0.3792094921194808,1.8046936221992664,*,NA,NA,NA,NA,NA,NA,WM
ABHD17B,-0.8015485408171903,-0.9575319518497432,-0.4238847737068279,-0.03364850425650683,-0.029894982730873387,0.19171063771152572,2.054798115649619,*,NA,NA,NA,NA,NA,NA,WM
ABHD17C,0.6866918313111506,1.1241593522393305,0.1293501712936532,-0.2115547488530219,0.7825080870880213,-0.7876215001381124,-1.7235331929410176,NA,NA,NA,NA,NA,NA,NA,NA
ABHD18,-0.16514136246111627,0.9064175118321723,-0.6577699415331483,-0.33233463212215747,-1.5419980984819965,1.4552078969025062,0.3356186258637342,NA,NA,NA,NA,NA,NA,NA,NA
ABHD2,1.0388380746385821,0.42449310564078563,0.6094450501336988,0.43905083406121004,0.05841031780368964,-0.6255884461665303,-1.9446489361114392,*,Layer_1,NA,NA,NA,NA,NA,NA
ABHD3,1.9442228405116035,0.21588129403986436,-0.5032465093789376,-0.797411159004811,-0.8134449932488595,-0.580459426772984,0.5344579538541143,NA,NA,NA,NA,NA,NA,NA,NA
ABHD4,1.2198046174036115,0.0468858031900979,-1.3949856537199443,-0.9675328940585718,-0.44628110829800843,0.42496484113292626,1.117144394349898,*,Layer_1,NA,NA,NA,NA,NA,NA
ABHD5,0.8413874588288973,-0.5234566456262851,-0.4104910490871953,-1.0461829060206134,-0.9236968072021973,0.4087195140831377,1.6537204350242505,*,NA,NA,NA,NA,NA,NA,WM
ABHD6,-1.0785650426878992,-0.5214475736959348,-0.5184538659225411,-0.15195050508797459,0.13416045128231913,0.0748731425311528,2.061383393580871,*,NA,NA,NA,NA,NA,NA,WM
ABHD8,0.11588158211442319,0.917905075491729,0.5620862506255144,0.38230983523760825,0.23511177250034712,-0.0632618748993736,-2.150032641070244,*,NA,Layer_2,NA,NA,NA,NA,NA
ABI1,0.8796867398920409,1.5323801458358266,0.1150894449549284,-0.8434217032865746,-0.9336675941014543,0.33218679022255704,-1.0822538235173207,*,NA,Layer_2,NA,NA,NA,NA,NA
ABI2,-0.5426733597202541,1.475952546950172,0.43393558504415597,-0.37118842592717954,0.09878206059348116,0.5909999745005617,-1.6858083814409517,*,NA,Layer_2,NA,NA,NA,NA,NA
ABI3,1.6052606627971449,-1.39493105589035,-0.24000983273643794,-0.47672028702755503,-0.6529516263456485,0.362830405325698,0.7965217338771485,*,Layer_1,NA,NA,NA,NA,NA,NA
ABI3BP,1.7675016288606926,0.012597879876337719,-0.5776405751520276,-1.2565100811687415,-0.08934901786983764,-0.6156964609568465,0.7590966264104243,*,Layer_1,NA,NA,NA,NA,NA,NA
ABL1,0.08241298556726359,-0.6346520071459307,-0.6419644343860158,-0.5564315989788378,-0.40685334514160115,-0.01116009107042661,2.168648491155544,*,NA,NA,NA,NA,NA,NA,WM
ABL2,-1.527677364062976,-0.02021580374368998,-0.028406398937057303,-1.0323178387189982,0.869116164329588,0.4629269745479839,1.276574266585158,NA,NA,NA,NA,NA,NA,NA,NA
ABLIM1,1.9794730489913699,0.6322574492387866,-0.7902499347374455,-0.4456302346921875,-0.33208476629436456,-0.20262416035708214,-0.8411414021490851,*,Layer_1,NA,NA,NA,NA,NA,NA
ABLIM2,-0.028956866486892403,1.3905131128958177,0.7631028324835933,0.45598640927347306,-0.17397899858565602,-0.7855445683171718,-1.6211219212631618,*,NA,Layer_2,NA,NA,NA,NA,NA
ABLIM3,0.5756080392227644,-0.705532593103602,-1.8198002785887246,0.6481895480888066,0.2563298276432824,-0.1204929865567199,1.1656984432941768,NA,NA,NA,NA,NA,NA,NA,NA
ABO,0.23067213232469552,-1.9663794851624452,0.6341156805706323,-0.2700114714622755,1.2504818545467047,0.19112316742441082,-0.07000187824172126,NA,NA,NA,NA,NA,NA,NA,NA
ABR,0.024069531899993474,1.0911639423601243,0.5275342467120837,-0.2252835835307029,0.15220923537500647,0.48491717754428004,-2.0546105503607612,*,NA,Layer_2,NA,NA,NA,NA,NA
ABRA,-0.8711861222189388,-0.5035953161493386,-0.21443998534491668,1.9246859588556686,0.7824237980408402,-0.5579986507684627,-0.5598896824148523,*,NA,NA,NA,Layer_4,NA,NA,NA
ABRACL,-1.284452742032556,-0.6311161046186838,0.2671540217720031,-0.14520416558733193,1.558671383148973,0.9548391436339674,-0.7198915363163646,*,NA,NA,NA,NA,Layer_5,NA,NA
ABRAXAS1,-0.048669772668521814,-1.1344038361154234,0.8174074103998676,-1.1210716633709508,-0.33040797331181365,0.19246408534842988,1.6246817497184032,NA,NA,NA,NA,NA,NA,NA,NA
ABRAXAS2,0.05355676791754764,0.4165747679528932,0.8795539234057987,-0.027221451940579924,1.0944429255409567,-1.890625052379393,-0.5262818804972296,NA,NA,NA,NA,NA,NA,NA,NA
ABT1,1.3726169858605586,-1.973027186609579,0.09005251983239326,0.1982278151834714,0.14226102459155543,-0.18059966130265215,0.35046850244425237,NA,NA,NA,NA,NA,NA,NA,NA
ABTB1,-0.6067497618835487,-0.5403962055109637,0.4190621591447847,0.977086607585018,1.0439269084148637,0.42215536184013286,-1.7150850695902908,*,NA,NA,NA,NA,Layer_5,NA,NA
ABTB2,0.10337513917398278,-1.296978943310226,-0.6446885448189791,0.07426765453700257,-0.17778488780391025,-0.021340265249289277,1.9631498474714175,*,NA,NA,NA,NA,NA,NA,WM
ACAA1,-1.057918417497094,-0.5595681637200477,-0.46624062241323383,-0.37695205842862994,-4.910235928988312e-4,0.4626205957479336,1.9985496899039603,*,NA,NA,NA,NA,NA,NA,WM
ACAA2,1.5106761053131281,-0.3114427824706858,-0.7289200858595595,-1.0938981227864413,-0.5178918010586092,-0.1268385600530532,1.2683152469152161,*,Layer_1,NA,NA,NA,NA,NA,NA
ACACA,-0.8028307275319824,-1.5212162404066214,0.28190794754818155,0.4242732491475764,1.5282807129591371,0.5150208848818221,-0.4254358265980876,NA,NA,NA,NA,NA,NA,NA,NA
ACACB,1.2610918752096514,0.3460571734880727,-0.3440737396443363,-0.2651451331726883,-1.5910532300695288,-0.5382603627059844,1.1313834168948174,*,NA,NA,NA,NA,NA,NA,WM
ACAD10,1.434734125113002,-0.6980480622756859,0.8946795133817312,-1.6218302542715826,0.0412320337333431,-0.12660952643303014,0.07584217075221059,NA,NA,NA,NA,NA,NA,NA,NA
ACAD11,0.7237812783646171,0.29632709286465075,-1.302128015468729,0.5964830505162793,-0.387310768630919,-1.2253882137389627,1.2982355760930646,*,NA,NA,NA,NA,NA,NA,WM
ACAD8,-1.8163193549977315,0.43804123438416087,0.3348491608621968,0.11134758070079437,1.4027868010547808,0.15579242000185053,-0.6264978420060604,NA,NA,NA,NA,NA,NA,NA,NA
ACAD9,-1.957369948213387,-0.2487919458215445,0.26068083817585036,-0.0321981031052338,0.6245012546455809,0.07149920721744896,1.2816786971012597,NA,NA,NA,NA,NA,NA,NA,NA
ACADL,1.5317624572601378,0.9191785003598998,0.19244279182809526,0.04440583461729505,-1.0282939400977327,-0.4202009813695767,-1.2392946625981185,*,Layer_1,NA,NA,NA,NA,NA,NA
ACADM,-1.152779394284365,-1.2065292337696747,0.1936264889860332,0.2935948978735378,0.2098132240880334,1.7438523672226964,-0.08157835011622834,NA,NA,NA,NA,NA,NA,NA,NA
ACADS,2.0757813263451523,0.27382777652924933,0.031666726775811116,-0.8622613634972314,-0.30146977984381285,-0.46812876225929695,-0.749415924049863,*,Layer_1,NA,NA,NA,NA,NA,NA
ACADSB,1.7783584837787518,0.8423882797333657,-0.18788453227232754,-1.2036853206561327,-0.23357021123813956,-0.7140124466611574,-0.28159425268437105,NA,NA,NA,NA,NA,NA,NA,NA
ACADVL,1.0774410945273984,-0.2488677967919661,-0.743865115643635,-0.8487863836522191,-0.7254280623708467,-0.22164521845156826,1.7111514823828482,*,NA,NA,NA,NA,NA,NA,WM
ACAN,1.1101887975759914,-1.5187913884393776,0.830050958739099,1.0176485154748436,-0.41291424458959053,-0.37320407987109927,-0.652978558889866,NA,NA,NA,NA,NA,NA,NA,NA
ACAP1,1.2874778743645081,-0.5743466148016871,-0.5645627221850292,-1.6450938942835878,0.40557176685997454,0.20792429917467933,0.8830292908711331,NA,NA,NA,NA,NA,NA,NA,NA
ACAP2,0.6113686935818176,0.28013702399331897,-0.46303381513120234,-0.7027497381718555,-1.096650464824974,-0.4758130808814327,1.846741381434322,*,NA,NA,NA,NA,NA,NA,WM
ACAP3,0.4598696326041821,1.5122452503847033,-0.2532510523455206,-1.4444616652804994,-0.9587144832619731,0.02770942968694935,0.6566028882121422,*,NA,Layer_2,NA,NA,NA,NA,NA
ACAT1,-0.4801455878112993,-1.1013964054287873,0.04433831688303217,1.0161233159177507,0.4306889794661547,1.3359968748692472,-1.2456054938961176,NA,NA,NA,NA,NA,NA,NA,NA
ACAT2,-0.9037184844495418,-1.0783927532647923,0.20421991136556064,1.2978601279092847,1.11311420946963,0.33721494531529467,-0.9702979563454434,*,NA,NA,NA,Layer_4,NA,NA,NA
ACBD3,-1.2255528851006618,-1.0758095548828321,-0.2642769701677039,0.37722187617883957,-0.057558664264676346,1.672077219963106,0.5738989782739288,NA,NA,NA,NA,NA,NA,NA,NA
ACBD3-AS1,-0.6296623738240282,-0.39307981750955584,-0.15624572365573258,-0.22998663936445735,-0.13083239140558478,2.2136983235881855,-0.6738913778288275,NA,NA,NA,NA,NA,NA,NA,NA
ACBD4,1.0051517704452877,0.9896638922147947,-0.7480625921861694,-1.0382066784079556,-1.2755949406367517,0.23660189822035324,0.8304466503504258,*,NA,NA,NA,NA,NA,NA,WM
ACBD5,0.06773931548233385,-0.764721447853737,-0.8410948657667359,-0.6277636757722919,0.27150946975609475,-0.15762440937489156,2.051955613529237,*,NA,NA,NA,NA,NA,NA,WM
ACBD6,-1.8448764375435953,0.4169690216527041,0.8364635993697397,-0.5913472420268019,-0.21742014269905252,0.2843907771236391,1.1158204241233847,NA,NA,NA,NA,NA,NA,NA,NA
ACBD7,1.7484593627402907,0.6056204496109509,0.5176218194541341,-0.5833782816706393,-0.41100324115674336,-1.0742367861410935,-0.8030833228368999,*,Layer_1,NA,NA,NA,NA,NA,NA
ACCS,1.042994374299788,-0.2954482861782963,-0.5341189930598541,-1.244222613638349,-0.5138075546837627,1.6482588712430668,-0.103655797982593,NA,NA,NA,NA,NA,NA,NA,NA
ACD,-0.7022050905788337,-0.07328269912195981,-0.10762515105217388,0.32461355934784675,1.4353895283522442,0.773942912633472,-1.6508330595805956,NA,NA,NA,NA,NA,NA,NA,NA
ACE,1.720203672339805,-0.22315407745497345,-0.015831236540673452,-0.4445645258554648,-0.9634284940974929,0.9283582887492859,-1.0015836271404914,NA,NA,NA,NA,NA,NA,NA,NA
ACE2,-1.14128979825518,0.9179210683363819,0.6609127227207781,-1.14128979825518,-0.49169953726080634,-0.16359764867803606,1.3590429913920428,NA,NA,NA,NA,NA,NA,NA,NA
ACER1,-0.4269758565884479,-0.4269758565884479,-0.11780364855097947,-0.4269758565884479,2.252682931493219,-0.4269758565884479,-0.4269758565884479,*,NA,NA,NA,NA,Layer_5,NA,NA
ACER3,-0.5228222303714615,-0.7574882439189261,-0.36315927478219717,-0.22780092718773212,-0.1790915692692022,-0.165412026748622,2.2157742722781397,*,NA,NA,NA,NA,NA,NA,WM
ACHE,-0.4820180802139893,0.16514171973171196,0.42707992064699746,1.254187919109886,0.45826498834025875,0.11676638457217359,-1.9394228521870331,*,NA,NA,NA,Layer_4,NA,NA,NA
ACIN1,-0.07479559241632483,0.5253294537641225,-0.8661891958691642,-0.7516613803133778,-0.9015627429719328,0.18290888809792755,1.8859705697087648,*,NA,NA,NA,NA,NA,NA,WM
ACKR1,0.6044664662686023,0.6548622169477613,0.6461569615654839,0.4849576263704431,-0.45943663744449315,0.1475100963803188,-2.0785167300881144,NA,NA,NA,NA,NA,NA,NA,NA
ACKR2,1.8287805569763085,-1.1803563941408128,0.45719307659884434,0.005697811569883519,0.28341903973886,-0.7095025071005672,-0.6852315836425159,*,Layer_1,NA,NA,NA,NA,NA,NA
ACKR3,1.8868559451286033,-0.37883689540723886,0.2087100723390351,-0.5407056273325191,0.33785249099012804,-0.16521161033445944,-1.3486643753835466,*,Layer_1,NA,NA,NA,NA,NA,NA
