"","gene_symbol","Layer1","Layer2","Layer3","Layer4","Layer5","Layer6"
"5531","PPP2R2B",6.78196272103506,7.12173042971239,7.24703338837925,7.37661337480279,7.3136191680287,7.10235536547118
"5532","STK32A",2.32862740229562,1.8180834061491,2.00423729776237,2.38408048419023,2.02826377896077,2.16027279486826
"5533","DPYSL3",6.08716069304163,5.60353448809665,5.70169973949069,5.72777754084686,5.36384207775325,5.73787284713587
"5534","JAKMIP2",4.87628140576323,5.06402044542422,5.1249846151908,4.87631045048412,4.91195327262348,4.95700333148019
"5535","C5orf46",0.53061893426499,0.270707075243236,0.356347802359341,0.319083839127547,0.569422216481314,0.55653954747831
"5536","LOC102546294",0.513306029598992,0.178496618658084,0.484215608398558,0.449408084826909,0.511436286490693,0.400141778050027
"5537","SPINK9",0.613458065164957,0.408352094224199,0.45042795559045,0.318042161061212,0.354142387199466,0.178496618658083
"5538","FBXO38",3.93218553686149,4.33731667055187,4.13884971840105,3.9088068447652,4.22256501677851,3.90913391577804
"5539","HTR4",0.178496618658084,0.579098875899766,0.473151853444811,0.454654588522162,0.484960117632098,0.178496618658083
"5540","ADRB2",1.09015118628769,1.1888442791185,1.00195332064139,0.77873424761694,0.916314737863181,1.12602477259843
"5541","SH3TC2",1.53732338061191,0.823498364606038,1.32693200702116,1.1846636473514,1.60345644119099,1.70794830422227
"5542","SH3TC2-DT",0.178496618658084,0.178496618658084,0.231295213548006,0.178496618658083,0.233530511110003,0.178496618658083
"5543","ABLIM3",4.6989600648861,4.44807400627793,4.39679390456573,4.66800307789198,4.5175248361578,4.42430223446099
"5544","AFAP1L1",2.07476826041572,2.11700091406991,2.04334165641835,1.04485833849923,1.12628587435673,1.25388408975326
"5545","GRPEL2",3.91934972203554,4.07060878299504,4.29906138510853,4.47511621889631,4.4720323590365,4.32467307668244
"5546","PCYOX1L",4.62656759262612,4.63547591056641,4.70193616928421,4.79539357207249,4.82567553934759,4.43994616712543
"5547","IL17B",0.619476731852963,0.28237424105637,0.534323631566178,0.318042161061212,0.307900526016383,0.526342680880689
"5548","CSNK1A1",7.26559780000954,7.15357834350297,7.24848815519021,7.1867298812179,7.26599595593518,7.37883462042821
"5549","ARHGEF37",3.36962714552316,3.22659919801913,3.32285912811311,3.22706500228849,3.520967403744,4.20400667914654
"5550","PPARGC1B",3.23830235807226,3.46337153496527,3.50629198864748,3.03690278832239,3.46469906636664,3.55349017846434
"5551","PDE6A",0.380041027157677,0.178496618658084,0.266727950428507,0.178496618658083,0.382439428355124,0.178496618658083
"5552","SLC26A2",2.54179632847742,1.93494547157534,2.01848008421892,1.28485903304826,2.2505279226091,2.18403561684072
"5553","TIGD6",2.88286474472909,2.84203147672011,2.65077562140724,2.37840367073283,2.58248889335085,2.6420290533524
"5554","HMGXB3",4.49867281451911,4.4347347490635,4.32235915935151,4.38885754575573,4.27048683064671,4.266279144893
"5555","CSF1R",5.31992458324273,4.98319473343617,4.78027328628984,4.6222411096406,4.80089544459029,5.08754948889304
"5556","PDGFRB",5.16534535289166,4.64690295114257,4.33552709825376,4.29140491418143,4.38180325859635,4.29733975573678
"5557","CDX1",0.673774039202223,0.360910566146785,0.490056766363087,0.551015236046503,1.01623468766688,0.456277285391984
"5558","SLC6A7",5.45326491045129,5.61401854536976,5.81737531410737,5.87411553112276,5.66316275537784,5.31618866317547
"5559","CAMK2A",8.57748944511289,8.90024557031868,8.82902466840764,8.39559476875927,8.27035206173101,8.39010423346777
"5560","ARSI",1.06576509315279,1.22012126096501,1.24763881028817,1.54001181422007,1.46805448773944,1.40000248931197
"5561","TCOF1",4.91436008652325,4.94893875808477,5.09730099914877,5.06729766433544,5.05131895461459,4.76204438311397
"5562","CD74",8.79784354493032,7.69576829408255,7.73269331425582,7.83918596129894,7.97324328666229,8.45450330032208
"5563","RPS14",10.4765801802499,10.099833919386,10.0959996207704,10.1144025862237,10.1685917339312,10.3269669351416
"5564","NDST1-AS1",0.392028472958298,0.334188070809054,0.459570684439032,0.455696266588496,0.655129631182986,0.960046577541021
"5565","NDST1",5.40816538080156,5.01400657034019,5.00124326221663,4.89798793494145,5.11238556700587,5.30738638094988
"5566","SYNPO",7.59489592921845,7.69352827800376,7.52634772456624,7.235919342003,7.13223735672042,7.38540292485419
"5567","MYOZ3",1.90546369977908,1.65416053035014,2.04287438821325,2.04666054582382,1.85126719996352,2.03100729638538
"5568","RBM22",5.48304516736973,5.29324568428626,5.11979979544297,5.09319776060486,5.30782855099809,5.36751320495322
"5569","DCTN4",5.98408677616989,5.78852738932962,5.90247178235353,5.94268551366297,6.05215910709139,6.01093140454148
"5570","SMIM3",3.75571201196288,3.22960787828263,3.10281968010457,3.0768501636907,2.97615390751994,2.40467713759239
"5571","IRGM",0.415209020957167,0.178496618658084,0.233897944867071,0.178496618658083,0.260878434210086,0.296084862480172
"5572","ZNF300",0.480886270546272,1.09119671297802,1.13198723944617,0.856117519476881,0.6727250495722,1.19006656121872
"5573","GPX3",6.58100083264313,6.44817932951638,7.13493270226121,7.41223506680422,6.33540936287491,5.7871305862407
"5574","TNIP1",5.52502782695716,5.30644283985831,5.34252984041811,5.66671302401206,5.34619860328936,5.33974938290184
"5575","ANXA6",7.89533626619545,8.11556007560408,8.56835770898844,8.73181149807858,8.64031526339765,8.53210311884195
"5576","CCDC69",3.96400093719467,2.89392353423243,3.34478503146036,3.24669470821748,2.84950671474746,2.28346870217146
"5577","GM2A",5.26682833387133,4.60014694232623,4.56981182856705,4.56569680607939,4.62313072737236,5.03081149029605
"5578","SLC36A1",3.49540979389879,3.6686604799052,4.07180780524352,4.09086094810245,4.2153353349021,4.0292804473458
"5579","FAT2",0.493472766460462,0.178496618658084,0.322286998021448,0.57376398866575,0.267913282070445,0.178496618658083
"5580","LOC105378231",0.629616073588341,0.935377244064454,1.54757822047197,1.02809659520766,1.56246978432758,1.220408444992
"5581","SPARC",8.96431484100119,7.57821670193783,7.30676816998159,7.17223214096701,7.11780713210566,7.67749486551747
"5582","ATOX1",8.15267967630244,7.97618636460205,8.13717844886965,8.04529458332074,8.03600561887604,8.00305051471866
"5583","G3BP1",6.05842126000985,5.44714873404206,5.6518427429472,5.55656810000877,5.71982000854388,5.82811908905782
"5584","LINC01933",0.468373696554001,0.178496618658084,0.349325937515827,0.178496618658083,0.37101478549505,0.178496618658083
"5585","NMUR2",0.178496618658084,0.28237424105637,0.449907502499304,0.178496618658083,0.489315360961085,0.273654002309478
"5586","LINC01470",0.279940912160248,0.427017785494285,0.404272286751775,0.178496618658083,0.426713761283515,0.178496618658083
"5587","GRIA1",5.90495635323225,6.50233977951035,5.96468983927037,5.70217382116823,6.18443408016333,6.16871504215853
"5588","FAM114A2",3.72282540522204,3.47920484765193,3.43915101959977,3.33231660351339,3.45414919801016,3.68929710222969
"5589","MFAP3",1.02006224665546,1.44424810038146,1.07181271027302,0.812964004679066,0.880080234787877,0.954307993702531
"5590","GALNT10",3.44988910538088,2.47843649921092,3.22003180994039,3.04646006671241,3.4815150729935,3.94473391645343
"5591","SAP30L",5.09760823080295,4.99968830990254,5.13166477059559,5.46424124795871,5.28738172216,5.22169645959194
"5592","LARP1",7.28830080186059,7.36578858480711,7.50307437377551,7.50578909565388,7.57426381870629,7.54648929057824
"5593","FAXDC2",5.36001020255926,4.46713047783039,4.59344794302626,4.88876032474561,4.73540523598596,5.1698368328577
"5594","CNOT8",5.0563610678485,5.38831140930735,5.29881142513843,5.42305643561447,5.28763357140106,5.41310292591494
"5595","GEMIN5",3.20143962158308,3.51464286912741,3.5183359245103,3.19509265774727,3.45815811220459,3.5171498639993
"5596","MRPL22",5.7839969454611,5.36936639328293,5.51549502366456,5.81212255594322,5.71598028388344,5.64481821411256
"5597","SGCD",3.08497292995495,3.04571317654964,2.92161798115661,2.90682641190388,2.55212358359893,2.81812960396973
"5598","TIMD4",0.178496618658084,0.178496618658084,0.213929355538585,0.178496618658083,0.223776609797895,0.178496618658083
"5599","HAVCR2",3.05429382963344,2.45377527647612,2.06482976263636,2.29264434482026,2.1026819396459,2.32651329621225
"5600","MED7",3.82461854653977,4.17744029154552,4.33833212772692,4.5240121652142,4.37215997130689,4.3307947381529
"5601","ITK",0.931729577259138,0.917443289329416,0.301551805736263,0.178496618658083,0.527027644875248,0.510711173224527
"5602","CYFIP2",8.14578417889393,8.44106054208711,8.45759502593901,8.44132006617875,8.48191922383546,8.48036240316682
"5603","FNDC9",3.48927550854731,4.56625217546613,4.10239894121256,3.57668796619814,3.17094900731884,3.35801834732379
"5604","ADAM19",2.83056029219957,3.12510327667579,3.14775914917884,2.81145171728596,3.33796539822674,3.5776069219452
"5605","NIPAL4",0.758599940184032,0.783841852658101,0.716240843110504,0.761796870884888,1.13777660942253,1.61091648626442
"5606","SOX30",0.311761621099399,0.427017785494285,0.301552035947911,0.178496618658083,0.342589845065028,0.178496618658083
"5607","C5orf52",0.311761621099399,0.270707075243236,0.457868491223632,0.499625841904125,0.411606626762738,0.178496618658083
"5608","THG1L",2.01989647626011,2.86425143692673,2.38142944353958,2.72335503424532,2.33065599770598,2.78703973546914
"5609","LSM11",3.7192544715263,3.74601619396325,4.35651867522958,4.60986515023755,4.90312819479611,4.3681716949237
"5610","CLINT1",4.85580512582306,5.22383689774348,5.13876980504127,4.90605937448048,5.10291746470097,4.85014249249508
"5611","EBF1",3.0785011505005,2.2099408583228,2.36869843344118,2.19920464719371,1.72829085890259,2.07921155624322
"5612","LINC02202",0.65279662158721,0.769374245883062,0.318760172573379,0.318042161061212,0.223776609797895,0.296084862480172
"5613","RNF145",5.64181830318241,6.331007772422,6.35111750998296,6.02571723385711,6.07006463770673,6.08358562548081
"5614","UBLCP1",5.73177408329109,6.08600530230765,6.13996930513697,6.09881969031602,6.16985970758455,6.02038584266753
"5615","LOC285626",0.569817990056165,0.507702335235787,0.354350630837834,0.178496618658083,0.801174162324275,0.407086291834126
"5616","ADRA1B",0.415209020957167,0.360910566146785,0.208142661591994,0.595241808991626,0.178496618658083,0.178496618658083
"5617","TTC1",6.49643659158795,6.48636290635817,6.68948996341919,6.67463136872629,6.68384973215684,6.52876757786568
"5618","PWWP2A",3.98279452303745,4.08347622464589,4.05908695719586,3.6531433849768,4.02416650642799,4.08515250254065
"5619","FABP6",4.20652513942064,3.71533817214409,4.11489787399419,4.783948506382,5.26535109367886,4.96235143342301
"5620","CCNJL",1.15144321381207,1.59851171353091,1.28190373780297,1.08301691637433,0.999878880764719,1.10381227789676
"5621","C1QTNF2",2.25590264816819,2.32719609784323,1.91222897726665,1.86299176580155,1.47368318109559,1.42616123890559
"5622","ZBED8",2.78685077094486,2.34164637766155,2.71905774778879,2.96491056806253,2.74218038153812,2.95530291616105
"5623","SLU7",6.82538887177931,6.94305421475287,7.11231044459869,7.16642181122686,7.12755557759371,6.83741391674444
"5624","PTTG1",3.9612512251499,3.87599969466617,3.98847407959006,4.29011334248375,4.47680775904814,3.88249608387619
"5625","MIR3142HG",0.411913656665363,0.178496618658084,0.403046554099106,0.475089952388335,0.323217604509996,0.556842634799948
"5626","ATP10B",1.96203260876666,1.44845983638441,1.548159734436,1.48426023219452,2.10034176026126,2.34604921439137
"5627","GABRB2",7.59331537971425,7.98449120690813,8.14222310262421,8.0945790202801,7.85373558261601,7.74363624237726
"5628","GABRA6",0.687756137911241,1.40419972087136,0.773001975280744,0.318042161061212,0.771982182329973,0.359074146987833
"5629","GABRA1",8.15430747424972,8.41688425143647,8.86960398077495,8.98826811463281,8.77795305991854,8.53904631244787
"5630","GABRG2",6.91099551301189,7.29727924818667,7.55139966183348,7.72688557158448,7.56729637706979,7.22610285859496
"5631","CCNG1",4.61124746181265,4.24069358089125,4.2840532761576,4.35625648482495,4.24933185050221,4.02435662423811
"5632","NUDCD2",5.40462041182994,5.35607828658275,5.37052405061784,5.42617860968867,5.39558227836461,5.39906432334386
"5633","HMMR",0.516653314459331,0.599410994416832,1.05048632699289,0.937673475819908,1.22705478324415,1.52328270671033
"5634","MAT2B",6.41137725210548,6.86524199267317,6.90580033001304,6.98163914709205,6.96504974996489,6.65111592635755
"5635","LOC102546299",0.178496618658084,0.178496618658084,0.178496618658084,0.667466704827282,0.469410261040762,0.178496618658083
"5636","TENM2",5.10215888811047,5.64004524804843,5.82629842704324,5.71836662028459,5.44079825726616,4.95464121385563
"5637","CTB-178M22.2",1.42964521322541,1.22492397323832,0.743221796393698,0.178496618658083,1.03800442225012,0.994021448656215
"5638","WWC1",5.04389475765947,5.19866879777059,4.95411823220257,4.61775870502646,4.89073113555941,4.88167502895173
"5639","RARS1",5.23369002038559,5.38156663797574,5.24444757551611,5.20228430858818,5.32378791860729,5.41398893318402
"5640","FBLL1",6.0002146914166,6.18723339044635,6.21198836895667,6.43058525748501,6.50718985185728,6.17395718240914
"5641","PANK3",5.85565960155786,5.89909816381367,6.04196540979872,5.92144047573955,5.85095157984491,5.91906420165085
"5642","SLIT3",4.33222306168858,4.816528225059,4.31665578497956,3.89432708232909,4.60376348598087,4.69682651137008
"5643","SPDL1",2.46570568518856,2.6476907842079,2.2532405108977,2.04885099383917,2.31975786532804,2.85250249972789
"5644","DOCK2",1.79972731230198,1.1684041459684,1.51441249544289,0.641185945746142,1.72467672315283,1.37848666354732
"5645","INSYN2B",0.411913656665363,0.178496618658084,0.229030972929018,0.178496618658083,0.178496618658083,0.178496618658083
"5646","FOXI1",0.493472766460462,0.863434535348265,0.784406384808209,0.985993625425291,1.10951580181429,0.856867952084878
"5647","C5orf58",0.279940912160248,0.360910566146785,0.231295213548006,0.178496618658083,0.242840319002137,0.627328648851566
"5648","LCP2",2.98095396472425,2.84846005444122,3.57487807304891,3.90500841212963,2.79573116224955,3.24078077492182
"5649","KCNIP1",4.795685088724,4.84466801901109,4.42290209351985,4.25665497505548,4.53858217862638,4.33946862570733
"5650","KCNMB1",2.14645825313229,1.47574367963206,1.33422251505991,1.07973084120356,1.06980231708291,0.475691622614872
"5651","GABRP",2.13596499180217,1.11756962012382,1.44466463821535,1.47872087036454,2.12033494542779,1.97791157731736
"5652","RANBP17",0.936455986010945,1.12777862302443,1.25382533538253,1.68020138480149,1.66883643012138,1.73910170772352
"5653","NPM1",7.60235956370561,7.59994025016041,7.52107032987089,7.52774847222569,7.56898457665909,7.69865206936589
"5654","FGF18",0.68306695363336,1.57019530245473,1.34971039924588,1.92610680732626,1.87977727186189,1.08527387428301
"5655","FBXW11",6.350046875697,6.58959557940779,6.5898974347274,6.53418355500405,6.55319591458631,6.72429679118255
"5656","STK10",2.80509358335889,2.51925470132926,2.59788493150346,2.48245614094214,2.73281605850986,2.62983814796053
"5657","UBTD2",4.09863388609831,4.29131186557721,4.30113635369018,4.15111030943439,4.17674735662932,4.13423644822965
"5658","SH3PXD2B",3.01482784981029,2.43258050137928,2.85607386257148,2.31766416706609,2.93568932656458,2.77826788306636
"5659","NEURL1B",4.24616328995812,4.40477120977856,4.24547734086402,3.56281557896135,3.61657616216317,3.6697921395927
"5660","DUSP1",6.62877376338492,5.70706532553833,5.92382689634875,6.1209070360653,5.94080698432494,6.13621567295837
"5661","ERGIC1",5.82643973404555,5.73665499682691,5.79671873851431,5.58618839747677,5.65413718900192,5.76865319981897
"5662","LOC100268168",0.449649915626081,1.11633403637475,1.31983802939308,0.693110975389962,0.791421361664141,0.8994612225868
"5663","RPL26L1",5.71576144789145,5.89960631032873,5.87684087145586,5.8486305315181,5.88778484459243,5.84613697019349
"5664","ATP6V0E1",6.80908125167297,6.08379812832351,6.00861446625277,6.05170726856792,6.04208484745408,6.38949080502096
"5665","CREBRF",5.00062725421288,5.43099751446726,5.24698517741917,5.43254574357438,5.17218901113101,5.10554066705049
"5666","BNIP1",3.85466882948021,3.30840586426234,3.80845322178993,3.82893262700615,3.72445329399344,3.86313901665789
"5667","STC2",4.69158463952927,3.66925085322307,3.67060916580949,4.17025149539254,3.83634749211103,3.88563027954352
"5668","LOC285593",0.548474023398482,0.28237424105637,0.258677015862929,0.178496618658083,0.178496618658083,0.178496618658083
"5669","BOD1",5.37686479194186,5.39040943983939,5.41293757628743,5.25220211558513,5.39295912283437,5.44911229300796
"5670","LINC01484",0.311761621099399,0.582257435536089,0.28458979031031,0.178496618658083,0.178496618658083,0.178496618658083
"5671","LINC01485",0.948150954936892,0.45054585419337,0.97641219795774,0.913671856808456,1.0499546114254,0.645093092806444
"5672","CPEB4",6.21650485637256,6.53452948162107,6.22922388344666,6.10958652394315,6.08870224885373,5.9692571691238
"5673","C5orf47",0.279940912160248,0.729800002505304,0.709381861820411,0.704088234365112,0.448885934379526,0.691288701554277
"5674","NSG2",7.98485626484393,8.51859673854104,8.50377355127921,8.34626522263469,8.14009409314447,7.56921029524697
"5675","LINC01411",4.75392505474615,2.09032672528906,1.79812241973627,1.90962734108361,1.99906823360493,1.9667687090844
"5676","MSX2",3.62717029006951,1.01691763649282,0.80690548333146,0.611702379849285,1.07665108278941,1.1990393612632
"5677","LINC01951",0.178496618658084,0.294854402042399,0.331040357497869,0.3200567225001,0.233530511110003,0.289663119493922
"5678","DRD1",3.22440889053503,4.53701355903442,3.80256554230534,3.73694646327752,4.06354995157267,3.96907683394325
"5679","SFXN1",5.87024797532537,6.23317916059348,6.22966318940543,6.02204998837411,5.987363538393,5.87202091779886
"5680","HRH2",4.65697882052138,5.38865927553873,5.01547011220226,4.49271355200654,4.54407332643136,4.37608517320755
"5681","CPLX2",8.92194867304318,8.92705456318189,8.53175698801974,8.47347739235439,8.68600695159778,8.88862389927595
"5682","THOC3",4.72067965513695,5.52384013465576,5.18577160960178,5.07369281009921,5.03896709896241,4.96405005673659
"5683","LOC100996385",2.0589509139684,3.34151653352678,3.38239864971723,3.29081706180758,3.11044774898879,2.91615124213357
"5684","FAM153B",0.311761621099399,0.965834816471799,0.77999253739736,0.670395360052397,0.710937028750526,0.312942685412412
"5685","SIMC1",3.36524076148853,3.47145887058335,3.37176442209385,3.44361843987572,3.43625028827084,3.4202238441625
"5686","KIAA1191",6.54471392176643,6.70122615110136,6.71255627666451,6.63636553474717,6.87383805663152,6.76165099515799
"5687","ARL10",4.20627639731336,4.46176080171774,4.17207933045254,4.0321013453464,4.06817214452631,4.3218452578435
"5688","NOP16",4.71614784699024,4.64059705976666,4.75617601205124,4.75320614231093,4.7515622446476,4.53024885552907
"5689","HIGD2A",7.85657572134293,7.75220331268286,7.67852889644441,7.57750481261053,7.61983824373118,7.49259911387051
"5690","CLTB",8.1748750097616,8.31768526023904,8.31871470185687,8.39667076261706,8.31406394523627,8.22157012724675
"5691","FAF2",4.91259594221504,4.90093427044954,4.80289916457753,4.72020736076402,4.78946304358275,4.8147801649065
"5692","RNF44",6.03322797787185,6.11288200698571,6.12708437959909,5.90454833208738,6.16534128007983,5.91175725128173
"5693","CDHR2",0.693496106989943,1.26546698246324,0.977440820296807,0.77347042301513,0.859353987843853,0.814401838258051
"5694","GPRIN1",5.66592544457584,6.39595855871262,5.78902241884319,5.55795283969232,5.61666479181391,5.5569333253597
"5695","SNCB",9.27655215365166,9.61949711140311,9.80667986280959,9.97192409279817,9.92554577084015,9.64213145814934
"5696","EIF4E1B",1.98038552185907,2.32165606428971,2.65015504307933,2.49472155695726,2.56297409256039,1.6884184254823
"5697","TSPAN17",5.37951114357525,5.75012161778785,5.66430089932552,5.3807148284677,5.40138965816059,5.34104529148582
"5698","LINC01574",2.84936832964457,3.20488135011082,3.48735686880106,3.71924369143915,3.75798287260196,2.99501269235986
"5699","UNC5A",6.06034350377684,6.7074747347114,6.559808998659,6.33796280765406,6.2374646956473,6.26957663492479
"5700","HK3",0.178496618658084,0.396684928411064,0.482887808946745,0.178496618658083,0.595427760092926,0.408100069063807
"5701","UIMC1",3.49913586943719,3.43199430802354,3.4143784102702,3.31433816499138,3.57683333335791,3.43895174487781
"5702","ZNF346",3.5655794261803,3.60808799822851,3.68085568630012,3.32361388522052,3.46475379766201,3.84065210754836
"5703","FGFR4",2.92388841345317,1.49807874140663,1.83475839972062,1.54725192313662,2.13518492271109,1.58506304636394
"5704","NSD1",4.48158470437579,4.65914355287598,4.64344374346063,4.49453551038538,4.43493654794086,4.5558857827515
"5705","RAB24",4.37999273827545,4.76273946916958,4.59250516021851,4.48192154890606,4.56055279262466,4.49098554910579
"5706","MXD3",2.91093073588412,2.42877381091635,2.67256356659147,2.60836460913609,2.75891942953194,2.88748363930356
"5707","PRELID1",7.45538239145573,7.16045219887478,7.30839755629289,7.36361913449085,7.33709304454256,7.2610085775018
"5708","LMAN2",6.29206834189475,6.15713079035382,6.11482123713646,6.15179358326693,6.17234252039885,6.39643468395247
"5709","RGS14",5.17591511262226,5.61345049531386,5.32278087598759,4.99900723045622,4.87625881318238,5.04912928805536
"5710","PFN3",0.178496618658084,0.178496618658084,0.349260812101599,0.396550778941392,0.313193273210257,0.415553789573133
"5711","F12",4.3152184688995,3.79739013744279,4.55201131388101,4.59487781049195,4.63762049298796,4.48642185806628
"5712","GRK6",4.56328092281639,4.80877984508629,4.88903257136005,4.95478280783592,5.00009711673685,4.67165959498379
"5713","PRR7",5.62955304892921,6.16497924346067,5.86751193522048,5.61335680418119,5.52403515054398,5.6044745051012
"5714","DBN1",6.05759940317817,6.47389759801147,6.18973310835352,6.07724200219622,5.9472606538095,6.0016167308676
"5715","PDLIM7",4.9181375386593,4.24419659943313,5.02141720320492,5.25464669974064,5.05386280340084,4.90835441183176
"5716","DOK3",2.10649247870267,1.50885922857325,2.2615352421644,1.46366822115396,1.96675329343121,2.18848338631633
"5717","DDX41",6.05825324911142,5.93991354879843,5.98213683800946,6.07543089954277,5.84588050350555,5.98527812447959
"5718","FAM193B",4.84006915680906,4.9085773085545,4.83001539617502,4.79541787275195,4.88153093951482,4.81864419240013
"5719","TMED9",6.57330507106989,6.51200341534587,6.49137100681766,6.38083852864525,6.46529280659723,6.51962989475608
"5720","B4GALT7",5.26362843438713,5.31893421826388,5.2162999794182,5.16215632391445,5.14420165437714,5.16727826433167
"5721","FAM153A",3.22800829514523,3.97911205404459,3.5693806057833,3.23609180444636,3.0132350766841,2.5462362908152
"5722","FAM153CP",0.783349844356379,2.12311974993041,1.30146532555218,1.12398290853628,0.521823111712766,0.475691622614872
"5723","N4BP3",3.10577916411974,3.08688973848984,3.19813228318004,3.06003204043988,2.89426639618623,3.22948652654979
"5724","RMND5B",5.46566173382566,5.63480777253163,5.62102768428834,5.49870474321267,5.52221262922373,5.45080095723285
"5725","NHP2",7.99396226223164,8.19689699057279,8.09955346796763,7.8917286605433,7.96117605372309,7.87585489946886
"5726","HNRNPAB",6.15979720006905,5.96279484494643,5.97494002609504,6.04798160996677,6.16961382592267,6.12635279405481
"5727","PHYKPL",4.04325441089164,3.74528319888113,3.77904471177106,3.53790388019163,3.74948285627954,3.97456997516203
"5728","COL23A1",3.36456828839348,3.78077296512571,3.51399986958623,2.93947379694109,3.04198447196565,2.62971057824947
"5729","CLK4",4.76226831904342,4.91779966198232,4.68534082685903,4.63134727162269,4.56216225717522,4.84414093816626
"5730","ZNF354A",2.91699522582586,3.23033657963579,3.21210677689429,3.37473857490346,3.03739154989642,3.17702032225428
"5731","ZNF354B",2.35818430391722,2.41182782796088,2.25899531892571,2.1219306503804,2.51990791465831,2.14318067291985
"5732","ZFP2",1.89948707797161,2.07560544082433,1.82036761995076,1.60082414807202,1.45491791548119,1.41583364677636
"5733","ZNF454",0.943873322397568,0.931575897234596,0.927104575749074,0.567475806904163,0.669008468551781,0.666075002798441
"5734","ZNF879",1.464930542315,1.96847903437942,1.88017089094897,2.2969804785116,2.12544373282582,1.92576144914501
"5735","ZNF354C",1.83548091271272,2.18212831150986,2.0793836478415,1.25071950049294,2.29001450617372,1.73321003253181
"5736","ADAMTS2",3.33359532541689,3.59880810250956,2.59293235792111,2.19890887392905,2.26080558475156,2.82226434496993
"5737","RUFY1",4.68974126904917,4.54505418885965,4.51853749825832,4.65121514584286,4.46053667849226,4.45715181954376
"5738","LOC101928445",0.651948411474219,0.178496618658084,0.178496618658084,0.319083839127547,0.240835788957992,0.344097007326465
"5739","HNRNPH1",7.74592975287539,7.97093152848217,7.65663635982858,7.64927580678764,7.49689165726681,7.54557554665575
"5740","CBY3",0.178496618658084,0.178496618658084,0.364280514060295,0.312795657365959,0.178496618658083,0.178496618658083
"5741","CANX",8.36785278522827,7.99940419537168,8.09801026325006,8.23027728354836,8.20988957742231,8.09797937778911
"5742","MAML1",3.17982678500262,3.55779974461288,3.21860952239295,3.24282864992061,3.45239675333553,3.66450636753772
"5743","LTC4S",4.23759834971265,3.68871170304119,3.51941431974104,3.53763997630248,3.51460442266914,3.63433901814246
"5744","MGAT4B",6.04441666016527,6.21579705682655,6.03382904821587,5.67219360986606,5.93086236256292,6.00135453315045
"5745","SQSTM1",8.10791098021905,8.06556301740698,8.04223471820151,8.16201107741175,8.14763546023406,8.22208669161044
"5746","MRNIP",4.97935101688904,4.99933933960195,4.82443888254441,4.75228569829245,4.79223711294565,4.56225736205391
"5747","LOC100996419",1.54587385064169,2.11808183353162,1.46220156072445,2.05504333692899,1.35649851583724,1.4269796929157
"5748","TBC1D9B",6.34647512108338,6.35020964995852,6.41208772040955,6.31085450076563,6.35390333799386,6.46782809399644
"5749","RNF130",6.5312752081211,6.49878318674307,6.37030854064131,6.50088929162487,6.54815378598013,6.86680147365328
"5750","RASGEF1C",3.27565090836919,3.56154436093325,3.65974464443375,4.27031658506476,4.16707361035614,4.22940120995898
"5751","MAPK9",7.17483441194469,7.42404215799668,7.66178816281363,7.64579333268265,7.72718799508379,7.78851568232433
"5752","GFPT2",4.44892775454199,3.81874921535636,3.53216343744034,3.5243708426866,3.70584377944161,3.30424458394136
"5753","CNOT6",4.57923602942912,4.12970498994357,4.04717117037563,4.13815071700114,4.31305573975837,4.24154275643747
"5754","SCGB3A1",2.42619978757562,1.99334936578697,2.41992588813044,2.71274513762275,2.81838071532701,2.42043368762734
"5755","FLT4",1.44148614951531,1.66634792287363,1.38848624402021,1.05800720245393,1.27725292161012,0.866828988816783
"5756","MGAT1",5.6694265815561,5.44614474817114,5.41140970577486,5.39148944922627,5.51045201754266,5.69103182809993
"5757","LINC00847",3.61188259732888,3.39610945164219,3.60460869698627,3.18734711178171,3.45242714882172,3.96981615113623
"5758","ZFP62",3.44390397509152,3.50943321091382,3.48722239880999,3.5823062838817,3.52827624332692,3.42380525244962
"5759","BTNL8",0.413205914601563,0.178496618658084,0.413895146322692,0.178496618658083,0.178496618658083,0.369134749546023
"5760","BTNL9",3.71864377862212,3.27594333239765,3.41523104434267,3.17225449207905,2.53030838119947,2.80340954790293
"5761","LINC01962",0.513357950167527,0.178496618658084,0.178496618658084,0.178496618658083,0.27692307259575,0.249953400904751
"5762","TRIM7",3.42296208935597,2.77962451676365,2.51352905937041,2.6716490894807,2.31396383982317,2.11087428911192
"5763","TRIM41",4.93617483426203,4.74308020745236,5.00569853875753,5.06185951305007,5.05584346950611,5.13078448733338
"5764","RACK1",8.90852462795912,8.48392841738763,8.49794224241744,8.61000468995666,8.69474753066029,8.83019762187998
"5765","TRIM52",3.40998696272242,3.81908336193293,3.55829454599492,3.55734316984239,3.62278750026158,3.31120271962775
"5766","DUSP22",4.78142366004747,4.9000024792688,4.90636620813336,5.04843940202967,5.02960096350378,5.02687254108173
"5767","IRF4",0.543315089547523,0.374584697641523,0.548561846805068,0.452341199769088,0.223776609797895,0.36111990174059
"5768","EXOC2",4.8059163976606,4.49356893582657,4.63082315391969,4.62293899364413,4.88636189781652,4.67834001696469
"5769","HUS1B",0.545178659106679,0.270707075243236,0.675706669946792,0.614635494791464,0.807960920439571,1.01753390936973
"5770","FOXQ1",3.60899662476604,3.49116204493337,3.23396928690273,2.66184271390324,2.92819281982871,2.95469674149755
